iter,buffer_size,mean_R,mean_len,mean_T,success_rate,q_loss,pi_loss,alpha,entropy,wall,reasons
1,1152,0.32188832204367424,36.125,139.42708333333334,0.11458333333333333,0.19646118581295013,-0.6012098789215088,0.04998500645160675,1.2333464622497559,16.284817934036255,pos_err_exceeded:46|joint_limit:30|max_steps:11|self_collision:8
10,2016,0.3428896289839178,40.41666793823242,133.20833333333334,0.17708333333333334,0.10786667466163635,-0.3942890763282776,0.04984942823648453,2.063361167907715,28.2405264377594,pos_err_exceeded:41|joint_limit:34|max_steps:17|init_ik_fail:2
20,2976,0.3031739844725773,36.0625,134.6875,0.125,0.08588844537734985,-0.4332837164402008,0.04969613254070282,2.235779285430908,40.615116357803345,pos_err_exceeded:44|joint_limit:32|max_steps:12|self_collision:8
30,3936,0.2568751352172752,30.36458396911621,146.40625,0.08333333333333333,0.0915590152144432,-0.464765727519989,0.04954326152801514,2.3392324447631836,54.00548839569092,pos_err_exceeded:50|joint_limit:29|max_steps:8|self_collision:7
40,4896,0.2870264389591816,32.46875,129.86458333333334,0.11458333333333333,0.09387759864330292,-0.38852936029434204,0.04938918724656105,2.697432518005371,67.43468570709229,pos_err_exceeded:48|joint_limit:26|max_steps:11|self_collision:7
50,5856,0.37836501058130717,41.15625,132.72916666666666,0.1875,0.09379470348358154,-0.4228346645832062,0.049234118312597275,2.64833664894104,80.05767750740051,pos_err_exceeded:50|joint_limit:24|max_steps:18|init_ik_fail:3
60,6816,0.3247174213253348,41.72916793823242,144.17708333333334,0.11458333333333333,0.10013652592897415,-0.4489326477050781,0.04907984659075737,2.619536876678467,92.68623661994934,pos_err_exceeded:53|joint_limit:26|max_steps:11|self_collision:6
70,7776,0.3233786430979006,41.66666793823242,145.80208333333334,0.11458333333333333,0.09578467905521393,-0.4683917462825775,0.048926714807748795,2.6493959426879883,105.47577023506165,pos_err_exceeded:50|joint_limit:26|max_steps:11|self_collision:7
80,8736,0.34532048140620425,49.80208206176758,144.66666666666666,0.125,0.09973663836717606,-0.4549337923526764,0.04877453297376633,2.699798583984375,118.53880095481873,pos_err_exceeded:49|joint_limit:22|self_collision:12|max_steps:12
90,9696,0.35779178267486095,37.66666793823242,126.72916666666667,0.15625,0.09621787071228027,-0.41543155908584595,0.04862349107861519,2.7461371421813965,131.44482445716858,pos_err_exceeded:53|joint_limit:21|max_steps:15|self_collision:6
