iter,buffer_size,mean_R,mean_raw_R,mean_oracle_raw_R,mean_len,mean_T,success_rate,q_loss,pi_loss,alpha,entropy,wall,reasons
2140,200000,0.6620110273361206,0.37196235656946897,0.5149465280110697,42.8671875,130.703125,0.15283203125,0.04564782604575157,-0.6929360628128052,0.014207769185304642,1.422109603881836,6092.2847101688385,pos_err_exceeded:1275|joint_limit:330|max_steps:313|self_collision:128
2150,200000,0.6806321144104004,0.38666007636211247,0.5513007777509515,50.8623046875,151.34375,0.166015625,0.04075070470571518,-0.7057448625564575,0.014128180220723152,1.391397476196289,6121.780044078827,pos_err_exceeded:1206|joint_limit:464|max_steps:340|init_ik_fail:24
2160,200000,0.7234466075897217,0.4115565712517061,0.5551256556487477,48.92822265625,131.3125,0.17578125,0.03358554095029831,-0.6753280162811279,0.014048981480300426,1.3274329900741577,6150.71639418602,pos_err_exceeded:1207|joint_limit:361|max_steps:360|self_collision:120
2170,200000,0.7225556373596191,0.40233160672092094,0.5163105534731152,49.5849609375,135.265625,0.1494140625,0.04315220192074776,-0.705646812915802,0.013970494270324707,1.112121820449829,6178.565205335617,pos_err_exceeded:1287|joint_limit:358|max_steps:306|self_collision:87
2180,200000,0.7365240454673767,0.42614286827586295,0.5562781679007816,55.58544921875,146.34375,0.21142578125,0.02530849166214466,-0.6390538215637207,0.013892988674342632,1.3281875848770142,6206.998785734177,pos_err_exceeded:1046|max_steps:433|joint_limit:404|self_collision:163
2190,200000,0.6497195959091187,0.35843619231599916,0.5331835067576476,47.65283203125,139.0625,0.09521484375,0.020770378410816193,-0.7005397081375122,0.013815155252814293,1.3722410202026367,6235.479825973511,pos_err_exceeded:1249|joint_limit:415|max_steps:195|self_collision:149
2200,200000,0.7063450813293457,0.4417219293378596,0.6046955420450998,55.98876953125,138.484375,0.19580078125,0.038917429745197296,-0.6481151580810547,0.013737148605287075,1.2870230674743652,6264.692713737488,pos_err_exceeded:1068|joint_limit:450|max_steps:401|self_collision:96
2210,200000,0.7484438419342041,0.44669462998969073,0.5672778388906486,54.15283203125,139.296875,0.181640625,0.039272990077733994,-0.6394827365875244,0.013659042306244373,1.2656826972961426,6293.427822828293,pos_err_exceeded:1257|max_steps:372|joint_limit:355|self_collision:62
2220,200000,0.6522039175033569,0.33821757726008755,0.4934391048345335,45.7705078125,147.765625,0.1162109375,0.035784926265478134,-0.7202929854393005,0.013581943698227406,1.2888076305389404,6321.9708597660065,pos_err_exceeded:1211|joint_limit:455|max_steps:238|self_collision:125
2230,200000,0.6229859590530396,0.4027285462890381,0.5629320586415454,43.6435546875,137.359375,0.154296875,0.037538908421993256,-0.7066981792449951,0.013505581766366959,1.380706548690796,6350.465678453445,pos_err_exceeded:1288|max_steps:316|joint_limit:301|self_collision:142
2240,200000,0.6187915802001953,0.41440984365614425,0.6301957852035626,50.9765625,139.875,0.1962890625,0.042432576417922974,-0.6631788015365601,0.013430213555693626,1.3741838932037354,6378.737982273102,pos_err_exceeded:1176|max_steps:402|joint_limit:343|self_collision:69
2250,200000,0.7614690065383911,0.4449132222006168,0.5555241623477312,51.8662109375,131.078125,0.21142578125,0.03134253993630409,-0.6473503708839417,0.013355259783565998,1.1329830884933472,6406.994066953659,pos_err_exceeded:1133|max_steps:433|joint_limit:366|self_collision:115
2260,200000,0.6697860956192017,0.3465105920155973,0.5064313993151147,46.77978515625,144.203125,0.14013671875,0.03275370970368385,-0.6464507579803467,0.013281217776238918,1.1239229440689087,6434.4677493572235,pos_err_exceeded:1181|joint_limit:388|max_steps:287|self_collision:155
2270,200000,0.675938606262207,0.3699313719836663,0.4955103091160428,49.13525390625,148.4375,0.14306640625,0.019134825095534325,-0.6539795994758606,0.013207335025072098,1.2962119579315186,6462.483741283417,pos_err_exceeded:1302|joint_limit:339|max_steps:293|self_collision:113
2280,200000,0.7330679893493652,0.36822194322855184,0.4692549193038632,45.7958984375,144.0,0.14404296875,0.04254165291786194,-0.6548118591308594,0.013134312815964222,1.0127429962158203,6491.502160072327,pos_err_exceeded:1235|joint_limit:391|max_steps:295|self_collision:125
2290,200000,0.6978186964988708,0.3401793583271327,0.46345290149659424,47.0810546875,143.265625,0.1533203125,0.03411148488521576,-0.7058974504470825,0.01306269783526659,1.1215394735336304,6519.382001399994,pos_err_exceeded:1272|max_steps:314|joint_limit:282|self_collision:174
2300,200000,0.7205359935760498,0.4093954033643568,0.5505145513804672,52.39794921875,142.28125,0.14794921875,0.026518404483795166,-0.6476612687110901,0.012990997172892094,0.8711405992507935,6547.983687162399,pos_err_exceeded:1207|joint_limit:424|max_steps:303|self_collision:112
2310,200000,0.7121402025222778,0.3855312084758563,0.5294579322686698,49.54541015625,146.90625,0.1826171875,0.04206639900803566,-0.6683068871498108,0.012919867411255836,1.1021687984466553,6577.06814789772,pos_err_exceeded:1154|joint_limit:393|max_steps:374|self_collision:105
2320,200000,0.750352144241333,0.43163287743563594,0.5525008180627329,45.71875,128.234375,0.2236328125,0.022634293884038925,-0.7369681596755981,0.012848767451941967,0.8974909782409668,6605.898896217346,pos_err_exceeded:1157|max_steps:458|joint_limit:380|self_collision:52
2330,200000,0.6592552661895752,0.37358260442087154,0.5401688150279622,44.4384765625,136.265625,0.17626953125,0.026796754449605942,-0.6971213817596436,0.012778173200786114,0.879027247428894,6634.521035909653,pos_err_exceeded:1204|max_steps:361|joint_limit:332|self_collision:145
2340,200000,0.7003974914550781,0.39293069663049623,0.5662969503956428,49.22607421875,136.421875,0.1748046875,0.044629354029893875,-0.7024286985397339,0.012708500027656555,1.0271189212799072,6663.71111035347,pos_err_exceeded:1307|max_steps:358|joint_limit:342|self_collision:34
2350,200000,0.6775274276733398,0.350013264957852,0.48012516667614497,45.15869140625,139.953125,0.1513671875,0.028758756816387177,-0.7096208333969116,0.012639219872653484,0.7888100147247314,6692.147807121277,pos_err_exceeded:1304|joint_limit:344|max_steps:310|self_collision:76
2360,200000,0.711118221282959,0.38456068462115767,0.5258961291054429,46.173828125,142.359375,0.181640625,0.04275960475206375,-0.670823335647583,0.012571113184094429,1.0274862051010132,6719.725094795227,pos_err_exceeded:1166|joint_limit:444|max_steps:372|self_collision:55
2370,200000,0.6607939004898071,0.4017626202041232,0.5790399378675821,48.80517578125,141.0625,0.158203125,0.03439508005976677,-0.6718701720237732,0.012502158060669899,0.6934859156608582,6748.83776807785,pos_err_exceeded:1223|joint_limit:388|max_steps:324|self_collision:101
2380,200000,0.687294065952301,0.42305704141572775,0.5276505781079286,49.6630859375,132.234375,0.19970703125,0.029345272108912468,-0.6942028999328613,0.012434475123882294,0.9128540754318237,6777.268097877502,pos_err_exceeded:1102|max_steps:409|joint_limit:305|init_ik_fail:123
2390,200000,0.7212249636650085,0.3761115372459116,0.47426362307173014,50.78125,151.265625,0.13671875,0.03460961580276489,-0.7039269208908081,0.012366995215415955,1.0683341026306152,6804.36984705925,pos_err_exceeded:1243|joint_limit:364|max_steps:280|self_collision:117
2400,200000,0.6765801906585693,0.34901260908996556,0.4899657632107479,48.55029296875,152.828125,0.1416015625,0.03949190676212311,-0.6926445960998535,0.012299735099077225,0.9360196590423584,6833.151273488998,pos_err_exceeded:1244|joint_limit:330|max_steps:290|self_collision:176
2410,200000,0.6949875950813293,0.42564830088179617,0.6022044234028228,53.2216796875,137.515625,0.1708984375,0.0302792526781559,-0.6765158176422119,0.012232938781380653,0.8137944340705872,6861.288779258728,pos_err_exceeded:1061|joint_limit:519|max_steps:350|self_collision:77
2420,200000,0.7625455856323242,0.48670183650017146,0.6199805324782683,55.1865234375,129.75,0.26611328125,0.02536497265100479,-0.6698734760284424,0.012166047468781471,0.7667919993400574,6888.827468395233,pos_err_exceeded:1168|max_steps:545|joint_limit:257|self_collision:77
2430,200000,0.6735320091247559,0.383694314000869,0.5632530797784483,48.27099609375,143.75,0.1572265625,0.025032248347997665,-0.6804907917976379,0.012099566869437695,0.8114707469940186,6916.935847759247,pos_err_exceeded:1139|joint_limit:428|max_steps:322|self_collision:143
2440,200000,0.6714286208152771,0.4108431778043194,0.5608800544664612,45.53369140625,132.421875,0.197265625,0.04843290150165558,-0.7210789918899536,0.012033864855766296,0.8493590354919434,6944.7744698524475,pos_err_exceeded:1109|max_steps:404|joint_limit:322|self_collision:185
2450,200000,0.6727200746536255,0.321532250042596,0.4239138872453925,37.79150390625,136.328125,0.17236328125,0.026267798617482185,-0.6860597133636475,0.011968210339546204,0.7177848219871521,6972.927691221237,pos_err_exceeded:1189|max_steps:353|joint_limit:288|self_collision:173
2460,200000,0.6057049632072449,0.36372383415705756,0.5782778802107054,46.96435546875,136.90625,0.1396484375,0.03259303793311119,-0.6810816526412964,0.011902703903615475,0.8038932085037231,7001.639338731766,pos_err_exceeded:1252|joint_limit:346|max_steps:286|self_collision:162
2470,200000,0.6541222333908081,0.36955147301034197,0.5262481077009564,46.03271484375,143.703125,0.140625,0.04036695137619972,-0.6705175042152405,0.011837589554488659,0.8944785594940186,7028.807242631912,pos_err_exceeded:1257|joint_limit:340|max_steps:288|self_collision:161
2480,200000,0.6833651661872864,0.3537277730031949,0.5054856987241585,46.3046875,144.46875,0.1298828125,0.03406978398561478,-0.6457140445709229,0.011772955767810345,0.6537010669708252,7057.31907749176,pos_err_exceeded:1142|joint_limit:514|max_steps:266|self_collision:126
2490,200000,0.6921656131744385,0.4231065235763568,0.5699871529214902,44.7529296875,121.5,0.2158203125,0.017813360318541527,-0.6662979125976562,0.011709383688867092,0.6850095391273499,7085.452515363693,pos_err_exceeded:1097|max_steps:442|joint_limit:441|self_collision:36
2500,200000,0.7220518589019775,0.4269218294823546,0.5556972280592587,48.6142578125,132.34375,0.21337890625,0.036634065210819244,-0.7168692350387573,0.011646704748272896,0.5149842500686646,7113.16005897522,pos_err_exceeded:1076|joint_limit:453|max_steps:437|self_collision:65
2510,200000,0.7517749667167664,0.40666070466105686,0.5024915592014138,52.29443359375,140.921875,0.18603515625,0.03094603307545185,-0.7159181833267212,0.011584592051804066,0.6985666751861572,7141.390505552292,pos_err_exceeded:1238|max_steps:381|joint_limit:349|self_collision:76
2520,200000,0.6874727010726929,0.42963536678874736,0.6008185338040771,57.0068359375,142.0625,0.17333984375,0.017894495278596878,-0.6837292909622192,0.0115228071808815,0.6742013692855835,7169.5559730529785,pos_err_exceeded:1111|joint_limit:438|max_steps:355|self_collision:102
2530,200000,0.6914819478988647,0.40992665982651133,0.5877330886502435,51.84716796875,136.140625,0.19482421875,0.03657101094722748,-0.6814602613449097,0.011461126618087292,0.4361606240272522,7197.95387506485,pos_err_exceeded:1150|joint_limit:448|max_steps:399|self_collision:51
2540,200000,0.7060827016830444,0.41468666489426753,0.5705106394179353,52.7763671875,145.28125,0.18505859375,0.026857558637857437,-0.6843117475509644,0.011400389485061169,0.6882292032241821,7226.374061822891,pos_err_exceeded:1216|max_steps:379|joint_limit:322|self_collision:131
2550,200000,0.6874746084213257,0.40406516108870927,0.5579057431301888,46.58154296875,133.5,0.21240234375,0.03737010806798935,-0.6812498569488525,0.011340522207319736,0.2999786138534546,7255.3276336193085,pos_err_exceeded:1185|max_steps:435|joint_limit:362|self_collision:66
2560,200000,0.7133445739746094,0.3396207280930986,0.46990223092975025,42.49609375,142.4375,0.11279296875,0.0270531065762043,-0.6771267652511597,0.011281420476734638,0.36964744329452515,7282.900648593903,pos_err_exceeded:1317|joint_limit:402|max_steps:231|self_collision:81
2570,200000,0.7389348149299622,0.41885804759154055,0.5468140277894799,48.6708984375,138.203125,0.22509765625,0.03257933259010315,-0.6976287364959717,0.011222915723919868,0.43756359815597534,7312.013159275055,pos_err_exceeded:1195|max_steps:461|joint_limit:360|self_collision:24
2580,200000,0.6898601055145264,0.39795908194140417,0.5398227399649917,45.13427734375,134.09375,0.19580078125,0.03146257996559143,-0.6905297636985779,0.011163665913045406,0.40151703357696533,7339.301490068436,pos_err_exceeded:921|joint_limit:551|max_steps:401|self_collision:173
2590,200000,0.7198966145515442,0.36128506337782285,0.49675101854351583,39.771484375,135.921875,0.150390625,0.01743834838271141,-0.6663069725036621,0.011105019599199295,0.5408635139465332,7367.526273012161,pos_err_exceeded:1326|max_steps:308|joint_limit:299|self_collision:80
2600,200000,0.7513933777809143,0.4318746905406215,0.5533852839800902,52.92578125,141.40625,0.22216796875,0.021995913237333298,-0.7122948169708252,0.011045885272324085,0.43114301562309265,7396.559907436371,pos_err_exceeded:1133|max_steps:455|joint_limit:379|self_collision:77
2610,200000,0.7221728563308716,0.38759168996825893,0.5037847548758143,47.45361328125,127.203125,0.15966796875,0.026526298373937607,-0.6620046496391296,0.010987544432282448,0.3755139708518982,7425.40819478035,pos_err_exceeded:1300|joint_limit:374|max_steps:327|self_collision:42
2620,200000,0.706639289855957,0.39386913465847967,0.542814924478928,54.44482421875,144.859375,0.12744140625,0.030374322086572647,-0.6871664524078369,0.010929103009402752,0.32859551906585693,7453.061276912689,pos_err_exceeded:1131|joint_limit:509|max_steps:261|self_collision:139
2630,200000,0.7131974101066589,0.3854113863261727,0.47438137579410383,49.7353515625,150.078125,0.1982421875,0.023497728630900383,-0.685617983341217,0.010870804078876972,0.5586157441139221,7481.323616266251,pos_err_exceeded:1285|max_steps:406|joint_limit:187|self_collision:167
2640,200000,0.6719015836715698,0.3405376387416662,0.4878177998438507,44.01318359375,153.078125,0.099609375,0.024285297840833664,-0.7199859023094177,0.010812640190124512,0.319404661655426,7509.773651838303,pos_err_exceeded:1430|joint_limit:363|max_steps:204|self_collision:50
2650,200000,0.7605841755867004,0.49657138404336454,0.6082656199825984,53.46435546875,127.53125,0.25830078125,0.036467429250478745,-0.6953616142272949,0.010754596441984177,0.48482003808021545,7538.448355913162,pos_err_exceeded:1108|max_steps:529|joint_limit:305|self_collision:105
2660,200000,0.7071372270584106,0.4177801575710463,0.5392456000463073,49.7841796875,135.09375,0.2236328125,0.03327886015176773,-0.6667722463607788,0.010697241872549057,0.6114529967308044,7566.488315343857,pos_err_exceeded:1133|max_steps:458|joint_limit:334|self_collision:88
2670,200000,0.6709744930267334,0.2833300871674434,0.38906727254194684,36.37646484375,142.875,0.12255859375,0.029821880161762238,-0.6829747557640076,0.010639919899404049,0.361032098531723,7595.1606385707855,pos_err_exceeded:1361|max_steps:251|joint_limit:217|self_collision:182
2680,200000,0.7391175031661987,0.4254799351105474,0.5271950234515879,50.89501953125,130.109375,0.19384765625,0.03437274694442749,-0.6777102947235107,0.010582637041807175,0.42870065569877625,7623.6101133823395,pos_err_exceeded:1168|max_steps:397|joint_limit:320|self_collision:154
2690,200000,0.6818009614944458,0.33138907681931484,0.46270916711289856,38.8173828125,133.71875,0.138671875,0.02793855220079422,-0.7100845575332642,0.01052551344037056,0.26295268535614014,7652.621244668961,pos_err_exceeded:1265|joint_limit:356|max_steps:284|self_collision:138
2700,200000,0.6971830725669861,0.3991096825400077,0.548808149459597,55.30078125,140.859375,0.138671875,0.039776209741830826,-0.6914573907852173,0.010469061322510242,0.48334547877311707,7681.0590624809265,pos_err_exceeded:1049|joint_limit:553|max_steps:284|self_collision:149
2710,200000,0.7240282297134399,0.3878487566309476,0.5274742322015522,41.41015625,130.734375,0.20703125,0.03080110065639019,-0.7048134803771973,0.010412569157779217,0.5291498899459839,7710.128529787064,pos_err_exceeded:1074|joint_limit:446|max_steps:424|self_collision:104
2720,200000,0.7335734367370605,0.3425272908635817,0.4922720046607239,44.14697265625,152.875,0.1279296875,0.03573281690478325,-0.7125396728515625,0.010356594808399677,0.3008608818054199,7738.847114086151,pos_err_exceeded:1349|joint_limit:356|max_steps:262|self_collision:81
2730,200000,0.6796312928199768,0.36867456768584916,0.5192504008695813,45.54833984375,142.25,0.16650390625,0.023699888959527016,-0.7009327411651611,0.010301830247044563,0.04555804282426834,7767.159614562988,pos_err_exceeded:1008|joint_limit:414|max_steps:341|self_collision:264
2740,200000,0.7530277967453003,0.44776751279613203,0.5670148846691997,53.0576171875,140.59375,0.23486328125,0.03355822712182999,-0.6816167831420898,0.010247276164591312,0.20280060172080994,7795.503135919571,pos_err_exceeded:1121|max_steps:481|joint_limit:343|self_collision:103
2750,200000,0.7630404233932495,0.435913609565187,0.5262514533563407,64.16455078125,152.8125,0.15478515625,0.029907099902629852,-0.7103668451309204,0.01019278820604086,0.32865196466445923,7824.068558692932,pos_err_exceeded:1207|joint_limit:409|max_steps:317|self_collision:68
2760,200000,0.7366021871566772,0.38256115081443487,0.5002980936815793,46.9423828125,139.59375,0.16845703125,0.03837675228714943,-0.6866282820701599,0.01013890840113163,0.21818120777606964,7851.73234128952,pos_err_exceeded:1306|joint_limit:357|max_steps:345|self_collision:40
2770,200000,0.7280023694038391,0.3793179290071699,0.5111321451125855,49.0419921875,149.234375,0.11474609375,0.029818248003721237,-0.7264603972434998,0.010084997862577438,0.17258553206920624,7881.1085069179535,pos_err_exceeded:1067|joint_limit:480|self_collision:244|max_steps:235
2780,200000,0.745577335357666,0.41393310571466757,0.5359846235056556,51.185546875,142.3125,0.17724609375,0.02012694627046585,-0.7094264030456543,0.0100311990827322,0.28712591528892517,7909.000675439835,pos_err_exceeded:1270|max_steps:363|joint_limit:331|self_collision:79
2790,200000,0.74104905128479,0.3639175829114383,0.48929836146082784,46.54833984375,146.0625,0.14306640625,0.03385680168867111,-0.7075830698013306,0.009977908805012703,0.2740734815597534,7936.9918529987335,pos_err_exceeded:1359|joint_limit:350|max_steps:293|self_collision:32
2800,200000,0.6817612051963806,0.4223055499795389,0.5660993403262058,51.01123046875,141.234375,0.1953125,0.03922155126929283,-0.6743617653846741,0.009924975223839283,-0.06292553246021271,7965.021671056747,pos_err_exceeded:1133|max_steps:400|joint_limit:308|self_collision:171
2810,200000,0.7172659635543823,0.37865444955922317,0.4996415422781963,50.57421875,144.296875,0.15966796875,0.022082330659031868,-0.6906920671463013,0.009872257709503174,0.24144238233566284,7993.364754676819,pos_err_exceeded:1187|joint_limit:411|max_steps:327|self_collision:119
2820,200000,0.7312533259391785,0.40080286971633194,0.5222626095909491,56.0,152.65625,0.1728515625,0.0263656135648489,-0.6675766110420227,0.00981953926384449,0.1561649590730667,8021.4655385017395,pos_err_exceeded:1308|max_steps:354|joint_limit:332|self_collision:38
2830,200000,0.7531386613845825,0.433158771928967,0.5387068541515785,58.7724609375,151.5,0.20556640625,0.017054706811904907,-0.6814858913421631,0.009767096489667892,0.2521582543849945,8049.799513101578,pos_err_exceeded:1157|max_steps:421|joint_limit:333|self_collision:121
2840,200000,0.7116546630859375,0.35590873112410604,0.4746776298264047,48.15234375,159.1875,0.1513671875,0.03535860404372215,-0.6932365298271179,0.00971478596329689,0.04629892110824585,8078.495708465576,pos_err_exceeded:1145|joint_limit:445|max_steps:310|self_collision:144
2850,200000,0.786584198474884,0.46796753572477934,0.5812250664559344,62.52490234375,144.1875,0.20751953125,0.026618672534823418,-0.6447148323059082,0.009663158096373081,0.025468923151493073,8106.825428009033,pos_err_exceeded:1364|max_steps:425|joint_limit:206|self_collision:51
2860,200000,0.7492809295654297,0.4377430590974574,0.5485916468245364,51.50146484375,137.90625,0.27392578125,0.023407358676195145,-0.7234311103820801,0.0096112210303545,0.06666097044944763,8135.130411863327,pos_err_exceeded:1058|max_steps:561|joint_limit:267|self_collision:138
2870,200000,0.6926385164260864,0.40326472898363025,0.5407083159202937,50.787109375,135.234375,0.22265625,0.02177729271352291,-0.7362945079803467,0.009559796191751957,0.19610728323459625,8162.335842132568,pos_err_exceeded:1111|max_steps:456|joint_limit:349|self_collision:132
2880,200000,0.7327621579170227,0.3457907492119071,0.45875905150292234,49.2412109375,149.359375,0.09619140625,0.03343092277646065,-0.6784107685089111,0.009508682414889336,0.16762042045593262,8191.005094528198,pos_err_exceeded:1433|joint_limit:393|max_steps:197|self_collision:25
2890,200000,0.716983437538147,0.42881622042389733,0.5768672139272704,52.6494140625,140.796875,0.18505859375,0.013303820043802261,-0.67936772108078,0.009458180516958237,0.017024822533130646,8218.76433968544,pos_err_exceeded:1103|joint_limit:540|max_steps:379|self_collision:22
2900,200000,0.6936144828796387,0.3189088018005479,0.444535087153781,38.0166015625,132.09375,0.11865234375,0.01906711980700493,-0.707750678062439,0.00940818339586258,-0.03562856838107109,8246.550232887268,pos_err_exceeded:1266|joint_limit:284|max_steps:243|self_collision:189
2910,200000,0.7207367420196533,0.4130188921851897,0.5453874376141234,53.3251953125,142.734375,0.12841796875,0.0248812735080719,-0.7252723574638367,0.009358813986182213,0.13852864503860474,8275.320344924927,pos_err_exceeded:1323|joint_limit:426|max_steps:263|self_collision:36
2920,200000,0.7481024265289307,0.44253556426147256,0.5833795562749328,52.9267578125,130.953125,0.1962890625,0.020252954214811325,-0.7333563566207886,0.009309462271630764,-0.017469413578510284,8303.611545562744,pos_err_exceeded:1234|joint_limit:403|max_steps:402|self_collision:9
2930,200000,0.7344322800636292,0.451832367501892,0.5991922615679293,50.93994140625,132.171875,0.193359375,0.03331654518842697,-0.668542206287384,0.009260292164981365,-0.24333177506923676,8331.336324214935,pos_err_exceeded:1132|max_steps:396|joint_limit:330|self_collision:170
2940,200000,0.6970926523208618,0.38560241780981763,0.5293180184702737,49.30810546875,140.703125,0.15283203125,0.03149747475981712,-0.6885266900062561,0.009212439879775047,0.01297832652926445,8360.016382217407,pos_err_exceeded:1206|joint_limit:420|max_steps:313|self_collision:99
2950,200000,0.7347816228866577,0.40690228254280447,0.5368146963809903,53.50146484375,146.25,0.16748046875,0.0304573941975832,-0.7130110263824463,0.009164821356534958,-0.15305526554584503,8387.430004358292,pos_err_exceeded:1168|joint_limit:455|max_steps:343|self_collision:78
2960,200000,0.7271485924720764,0.40791641831534564,0.5123389632500824,58.74365234375,151.96875,0.171875,0.030246753245592117,-0.7015084624290466,0.009117328561842442,-0.09969326853752136,8415.941993236542,pos_err_exceeded:1204|max_steps:352|joint_limit:331|self_collision:143
2970,200000,0.7315460443496704,0.36745704913709076,0.47925531059544524,47.7666015625,146.875,0.12890625,0.02702745795249939,-0.6898422241210938,0.009070090018212795,-0.2223202884197235,8444.363307714462,pos_err_exceeded:1368|joint_limit:336|max_steps:264|self_collision:56
2980,200000,0.7462376952171326,0.37818323951477495,0.47723539140766824,47.44091796875,144.296875,0.1396484375,0.0367448553442955,-0.6833287477493286,0.009023182094097137,-0.2980682849884033,8471.327688694,pos_err_exceeded:1257|joint_limit:370|max_steps:286|self_collision:134
2990,200000,0.7168787717819214,0.35386707209228463,0.46701711953596015,45.0576171875,148.59375,0.126953125,0.017737705260515213,-0.7264880537986755,0.008976966142654419,-0.2765941023826599,8500.509713888168,pos_err_exceeded:1256|joint_limit:295|max_steps:260|self_collision:228
3000,200000,0.7678554058074951,0.37472634453237885,0.46860697762167747,48.66162109375,143.34375,0.126953125,0.024431725963950157,-0.7037367820739746,0.008931029587984085,-0.25207269191741943,8529.00397348404,pos_err_exceeded:1280|joint_limit:392|max_steps:260|self_collision:89
3010,200000,0.7427759170532227,0.4164355049638017,0.5360462885041467,51.63232421875,141.375,0.18798828125,0.02464524284005165,-0.7393317222595215,0.008885451592504978,-0.37476494908332825,8557.975384235382,pos_err_exceeded:1305|max_steps:385|joint_limit:287|self_collision:71
3020,200000,0.7872344255447388,0.3901212883536672,0.4795094990261035,49.28466796875,131.421875,0.1435546875,0.03802952915430069,-0.7028152346611023,0.00884057767689228,-0.46572399139404297,8586.14644408226,pos_err_exceeded:1327|joint_limit:379|max_steps:294|self_collision:39
3030,200000,0.8154473900794983,0.4848655663411438,0.5807540482218154,63.482421875,142.21875,0.18994140625,0.025136670097708702,-0.6704915761947632,0.008795611560344696,-0.6059145927429199,8613.687579154968,pos_err_exceeded:1186|joint_limit:436|max_steps:389|self_collision:33
3040,200000,0.763785719871521,0.4442073547674248,0.5657826517726696,57.0859375,141.34375,0.2109375,0.024486016482114792,-0.7324327230453491,0.008751287125051022,-0.47403284907341003,8642.364428758621,pos_err_exceeded:1154|max_steps:432|joint_limit:323|self_collision:138
3050,200000,0.7230086922645569,0.41572098694699444,0.5529310882183518,48.9287109375,132.40625,0.24462890625,0.021282603964209557,-0.694555401802063,0.00870723556727171,-0.3202130198478699,8670.896217823029,pos_err_exceeded:1202|max_steps:501|self_collision:186|joint_limit:132
3060,200000,0.7046136260032654,0.38990538974024225,0.5280987026517012,50.98193359375,145.0,0.1767578125,0.017867084592580795,-0.7269151210784912,0.008662539534270763,-0.7715798616409302,8700.065653562546,pos_err_exceeded:1202|joint_limit:433|max_steps:362|self_collision:34
3070,200000,0.7319022417068481,0.450400811587336,0.6064752435795526,51.11669921875,130.09375,0.2197265625,0.03094990737736225,-0.7166883945465088,0.008618047460913658,-0.37408530712127686,8728.499924659729,pos_err_exceeded:1129|max_steps:450|joint_limit:333|self_collision:105
3080,200000,0.7393157482147217,0.42768939426413677,0.5455919817222769,56.26806640625,149.828125,0.13623046875,0.026953749358654022,-0.7099859714508057,0.008573313243687153,-0.2736290693283081,8756.503015756607,pos_err_exceeded:1351|joint_limit:363|max_steps:279|init_ik_fail:33
3090,200000,0.730384886264801,0.4341285927509762,0.53621541144164,51.123046875,135.3125,0.248046875,0.01763511262834072,-0.6876933574676514,0.008528434671461582,-0.255925714969635,8784.868398666382,pos_err_exceeded:1093|max_steps:508|joint_limit:245|self_collision:176
3100,200000,0.6840097308158875,0.3520484884491992,0.4784811079701929,47.18017578125,144.171875,0.1494140625,0.01830397918820381,-0.6515180468559265,0.008483988232910633,-0.4085678458213806,8812.979692220688,pos_err_exceeded:1331|max_steps:306|joint_limit:259|self_collision:112
3110,200000,0.6994653940200806,0.3626468311256368,0.49283072773363823,48.45654296875,154.109375,0.14990234375,0.024986162781715393,-0.6722133755683899,0.008440046571195126,-0.29231441020965576,8840.89595246315,pos_err_exceeded:1077|joint_limit:436|max_steps:307|self_collision:225
3120,200000,0.7139816284179688,0.35282541568198106,0.447687039701185,45.0185546875,146.140625,0.10009765625,0.021885685622692108,-0.6644638180732727,0.00839687418192625,-0.5721397995948792,8869.626660346985,pos_err_exceeded:1300|joint_limit:364|max_steps:205|self_collision:146
3130,200000,0.767333984375,0.45021530294101186,0.552024883117866,57.3076171875,140.78125,0.18408203125,0.023632768541574478,-0.7237987518310547,0.008354220539331436,-0.39489173889160156,8897.537192106247,pos_err_exceeded:1054|joint_limit:471|max_steps:377|self_collision:140
3140,200000,0.7495995163917542,0.4705099313455219,0.5780568906011713,64.70361328125,151.015625,0.25732421875,0.0226023867726326,-0.7099437713623047,0.008311375975608826,-0.5319161415100098,8925.218321323395,pos_err_exceeded:1152|max_steps:527|joint_limit:294|self_collision:45
3150,200000,0.7098329663276672,0.3942188903745625,0.5291909376861171,46.7666015625,141.640625,0.18701171875,0.023114630952477455,-0.6857420206069946,0.008269081823527813,-0.7210701107978821,8952.55623793602,pos_err_exceeded:1085|joint_limit:391|max_steps:383|self_collision:164
3160,200000,0.7480302453041077,0.44929749911608435,0.5618272681067222,58.0,141.9375,0.1748046875,0.030290570110082626,-0.6826649904251099,0.008227944374084473,-0.6093385219573975,8981.080449342728,pos_err_exceeded:1183|max_steps:358|joint_limit:352|self_collision:150
3170,200000,0.7046121954917908,0.3684890768183796,0.5086954154465739,49.50927734375,149.203125,0.14697265625,0.016212591901421547,-0.6961542367935181,0.008185837417840958,-0.5614811182022095,9009.814626932144,pos_err_exceeded:1256|joint_limit:425|max_steps:301|self_collision:39
3180,200000,0.6654751300811768,0.339035764785687,0.46820348562062225,38.3095703125,141.578125,0.13525390625,0.02724258229136467,-0.6962250471115112,0.008143793791532516,-0.5695317983627319,9037.5861825943,pos_err_exceeded:1320|joint_limit:327|max_steps:277|self_collision:112
