iter,mean_R,mean_len,success_rate,pi_loss,v_loss,entropy,kl,clip_frac,wall,reason_breakdown
420,0.7019460797309875,34.328125,0.5625,-0.21198944747447968,0.11913588643074036,10.94772720336914,0.06913304328918457,0.40401785714285715,645.3864126205444,max_steps:36|pos_err_exceeded:15|init_ik_fail:11|joint_limit:2
430,0.6964809894561768,34.03125,0.40625,-0.22997738420963287,0.06332921981811523,11.24003791809082,0.0706331729888916,0.21875,661.6099834442139,max_steps:26|pos_err_exceeded:14|self_collision:11|init_ik_fail:10
440,0.744347870349884,36.15625,0.578125,-0.06374294310808182,0.1083732545375824,11.684534072875977,0.056423187255859375,0.1875,678.8508367538452,max_steps:37|pos_err_exceeded:13|init_ik_fail:7|self_collision:5
450,0.7393416166305542,38.9375,0.59375,-0.20970086753368378,0.1350412666797638,11.842535018920898,0.06463637948036194,0.3203125,694.8780589103699,max_steps:38|pos_err_exceeded:11|init_ik_fail:10|joint_limit:3
460,0.731346607208252,33.859375,0.59375,-0.2164842039346695,0.08004941046237946,11.715866088867188,0.05317574739456177,0.25,710.9566285610199,max_steps:38|pos_err_exceeded:12|init_ik_fail:11|self_collision:2
470,0.7427051067352295,36.125,0.59375,-0.47155091166496277,0.1286931335926056,12.422914505004883,0.07050120830535889,0.1796875,727.1931908130646,max_steps:38|pos_err_exceeded:10|init_ik_fail:8|self_collision:6
480,0.7639046311378479,37.640625,0.625,-0.30242061614990234,0.07599388062953949,11.836677551269531,0.0713580846786499,0.1484375,743.8807110786438,max_steps:40|pos_err_exceeded:10|init_ik_fail:7|self_collision:4
490,0.6720801591873169,35.640625,0.5,0.032966695725917816,0.11635424196720123,11.905275344848633,0.055200934410095215,0.1875,760.8216528892517,max_steps:32|pos_err_exceeded:16|init_ik_fail:10|self_collision:3
500,0.7600942254066467,36.0,0.609375,-0.3200843036174774,0.04681936278939247,11.990657806396484,0.03598529100418091,0.24609375,777.1622009277344,max_steps:39|pos_err_exceeded:11|self_collision:7|init_ik_fail:6
510,0.6048491597175598,26.578125,0.453125,-0.1603725105524063,0.1301199197769165,12.203859329223633,0.06484073400497437,0.0,793.5468978881836,max_steps:29|init_ik_fail:18|pos_err_exceeded:11|self_collision:5
520,0.7013065814971924,33.8125,0.515625,0.002778477966785431,0.07124078273773193,12.853904724121094,0.0705873966217041,0.15625,810.0567536354065,max_steps:33|pos_err_exceeded:11|init_ik_fail:8|self_collision:7
530,0.717691957950592,34.4375,0.578125,-0.20342159271240234,0.12256414443254471,12.834375381469727,0.05756455659866333,0.2265625,826.3895139694214,max_steps:37|init_ik_fail:12|pos_err_exceeded:9|self_collision:3
540,0.6732147336006165,32.15625,0.515625,-0.15859413146972656,0.07507476210594177,12.616937637329102,0.045781105756759644,0.361328125,842.8345952033997,max_steps:33|pos_err_exceeded:14|init_ik_fail:14|self_collision:3
550,0.7011821269989014,36.40625,0.5,-0.07986312359571457,0.08989500999450684,13.111083984375,0.1712145209312439,0.23958333333333334,859.0972650051117,max_steps:32|init_ik_fail:13|pos_err_exceeded:9|self_collision:7
560,0.7981380224227905,40.859375,0.625,-0.150608092546463,0.051030173897743225,12.014988899230957,0.06096386909484863,0.1875,875.8555109500885,max_steps:40|pos_err_exceeded:11|init_ik_fail:6|self_collision:5
570,0.7488696575164795,38.96875,0.53125,-0.1024203971028328,0.0769905224442482,11.582048416137695,0.172875314950943,0.125,891.9861626625061,max_steps:34|pos_err_exceeded:12|init_ik_fail:8|self_collision:5
580,0.7555138468742371,36.90625,0.625,-0.011267628520727158,0.11708588898181915,11.689579010009766,0.1019895076751709,0.25,908.5462441444397,max_steps:40|init_ik_fail:11|pos_err_exceeded:8|joint_limit:3
590,0.7824166417121887,34.3125,0.625,-0.2168104499578476,0.06822934001684189,11.489601135253906,0.08975207805633545,0.09375,924.6364541053772,max_steps:40|pos_err_exceeded:9|init_ik_fail:7|self_collision:5
600,0.7616382241249084,35.921875,0.671875,-0.018805790692567825,0.10459107160568237,11.411121368408203,0.050410449504852295,0.1796875,941.2537112236023,max_steps:43|init_ik_fail:9|pos_err_exceeded:8|self_collision:3
610,0.7114944458007812,33.421875,0.5625,-0.25701704621315,0.08039240539073944,11.260748863220215,0.09737551212310791,0.3125,957.6885304450989,max_steps:36|pos_err_exceeded:12|init_ik_fail:10|self_collision:3
620,0.7275936007499695,36.84375,0.578125,-0.07083369046449661,0.10651902854442596,11.918476104736328,0.05159181356430054,0.046875,974.4126124382019,max_steps:37|init_ik_fail:10|pos_err_exceeded:10|self_collision:6
630,0.8054074048995972,38.890625,0.6875,-0.10206448286771774,0.07496999949216843,11.702703475952148,0.07094746828079224,0.15625,990.2227120399475,max_steps:44|init_ik_fail:8|pos_err_exceeded:7|joint_limit:3
640,0.7576894760131836,37.6875,0.59375,-0.055368635803461075,0.08709536492824554,11.988764762878418,0.1837695837020874,0.0625,1006.3925623893738,max_steps:38|pos_err_exceeded:12|init_ik_fail:9|self_collision:5
650,0.7549055814743042,33.4375,0.640625,0.08502796292304993,0.06462262570858002,11.59415340423584,0.23831510543823242,0.2109375,1023.101156949997,max_steps:41|init_ik_fail:11|pos_err_exceeded:9|joint_limit:2
660,0.6228456497192383,32.625,0.46875,-0.17107397317886353,0.0828128233551979,11.513917922973633,0.15255838632583618,0.1015625,1039.697885274887,max_steps:30|pos_err_exceeded:15|init_ik_fail:12|self_collision:4
670,0.8066356182098389,39.015625,0.59375,0.13432958722114563,0.08713801205158234,10.792773246765137,0.10967296361923218,0.0625,1055.3418445587158,max_steps:38|pos_err_exceeded:14|self_collision:6|init_ik_fail:5
680,0.689845085144043,32.4375,0.546875,-0.057583168148994446,0.09628324210643768,10.55190372467041,0.10125195980072021,0.2109375,1071.923080444336,max_steps:35|pos_err_exceeded:13|init_ik_fail:10|joint_limit:3
690,0.8136990070343018,37.03125,0.734375,-0.09443589299917221,0.0842357873916626,10.906505584716797,0.056614041328430176,0.2708333333333333,1088.5226845741272,max_steps:47|init_ik_fail:7|pos_err_exceeded:7|self_collision:2
700,0.6884424686431885,37.203125,0.5625,0.029800744727253914,0.10716092586517334,10.29119873046875,0.12018871307373047,0.140625,1104.9786870479584,max_steps:36|init_ik_fail:11|self_collision:8|pos_err_exceeded:5
710,0.7420676946640015,34.46875,0.640625,-0.059613607823848724,0.051478929817676544,10.065690994262695,0.05541771650314331,0.296875,1120.9983422756195,max_steps:41|pos_err_exceeded:10|init_ik_fail:9|self_collision:2
720,0.7137758135795593,35.125,0.59375,-0.11078819632530212,0.040758419781923294,10.912792205810547,0.08385628461837769,0.3203125,1137.8797023296356,max_steps:38|init_ik_fail:12|pos_err_exceeded:5|joint_limit:5
730,0.7358191609382629,37.953125,0.609375,-0.04539823159575462,0.11914185434579849,10.894429206848145,0.0877232551574707,0.109375,1153.7787461280823,max_steps:39|init_ik_fail:11|pos_err_exceeded:8|self_collision:4
740,0.7375101447105408,36.875,0.609375,-0.05540004372596741,0.031015023589134216,10.950868606567383,0.08617269992828369,0.3489583333333333,1170.0488677024841,max_steps:39|pos_err_exceeded:10|init_ik_fail:10|self_collision:4
750,0.7171436548233032,34.03125,0.546875,0.08198218047618866,0.08727984875440598,10.666194915771484,0.060830891132354736,0.078125,1186.41015625,max_steps:35|pos_err_exceeded:17|init_ik_fail:8|self_collision:2
760,0.6734597086906433,30.296875,0.5,0.10336422175168991,0.0771162360906601,10.337760925292969,0.12900525331497192,0.39375,1201.8697347640991,max_steps:32|pos_err_exceeded:16|init_ik_fail:10|self_collision:6
770,0.7178164720535278,34.625,0.5625,-0.07813835889101028,0.1229260042309761,9.796403884887695,0.06438910961151123,0.171875,1217.842903137207,max_steps:36|init_ik_fail:12|pos_err_exceeded:12|self_collision:3
780,0.7758244276046753,38.953125,0.59375,0.15548095107078552,0.07195710390806198,9.051812171936035,0.08396297693252563,0.046875,1234.7486081123352,max_steps:38|pos_err_exceeded:13|self_collision:7|init_ik_fail:5
790,0.7176963090896606,36.328125,0.53125,-0.07777214795351028,0.04740608483552933,8.564779281616211,0.09091585874557495,0.203125,1251.0067265033722,max_steps:34|pos_err_exceeded:14|self_collision:7|init_ik_fail:6
800,0.7461071014404297,35.375,0.65625,-0.08416911214590073,0.11194241046905518,8.296061515808105,0.08304840326309204,0.2734375,1267.2659435272217,max_steps:42|init_ik_fail:9|pos_err_exceeded:8|self_collision:3
810,0.7581915855407715,37.21875,0.578125,0.058785662055015564,0.07585486769676208,8.851297378540039,0.07532185316085815,0.125,1284.0679993629456,max_steps:37|pos_err_exceeded:16|init_ik_fail:5|joint_limit:4
820,0.7524796724319458,38.375,0.578125,-0.1168643981218338,0.10100983828306198,8.936599731445312,0.06262195110321045,0.15625,1300.3007295131683,max_steps:37|pos_err_exceeded:15|init_ik_fail:6|self_collision:4
830,0.757280707359314,32.328125,0.65625,0.08964674919843674,0.12763626873493195,10.18572998046875,0.05465078353881836,0.03125,1316.0708553791046,max_steps:42|init_ik_fail:13|self_collision:6|pos_err_exceeded:3
840,0.724078893661499,34.515625,0.515625,-0.0931030809879303,0.060750022530555725,10.343375205993652,0.05572092533111572,0.2864583333333333,1332.585432767868,max_steps:33|self_collision:10|pos_err_exceeded:8|init_ik_fail:7
850,0.6641894578933716,34.84375,0.515625,0.08902167528867722,0.083570696413517,10.546634674072266,0.09452313184738159,0.2578125,1348.746319770813,max_steps:33|init_ik_fail:13|pos_err_exceeded:10|self_collision:5
860,0.747048020362854,38.15625,0.5625,0.02425159141421318,0.05783529207110405,9.554410934448242,0.12555497884750366,0.3177083333333333,1365.4009017944336,max_steps:36|pos_err_exceeded:13|init_ik_fail:8|self_collision:4
870,0.810552716255188,41.4375,0.65625,-0.10683971643447876,0.055824704468250275,9.077813148498535,0.06289041042327881,0.3229166666666667,1381.635287284851,max_steps:42|pos_err_exceeded:10|init_ik_fail:7|self_collision:3
880,0.8293225765228271,42.1875,0.6875,0.021954597905278206,0.01715730130672455,9.201964378356934,0.22953498363494873,0.3333333333333333,1398.8491868972778,max_steps:44|pos_err_exceeded:8|init_ik_fail:6|self_collision:5
890,0.7334581613540649,34.4375,0.625,-0.11583118140697479,0.07806988805532455,9.22695255279541,0.11200737953186035,0.15625,1415.584017276764,max_steps:40|init_ik_fail:9|pos_err_exceeded:8|joint_limit:4
900,0.8160477876663208,40.546875,0.65625,-0.15271200239658356,0.056614167988300323,9.345623016357422,0.10227030515670776,0.3125,1432.4072334766388,max_steps:42|pos_err_exceeded:13|init_ik_fail:5|self_collision:3
910,0.6819851398468018,32.328125,0.546875,0.18613530695438385,0.07228356599807739,10.263947486877441,0.05327409505844116,0.359375,1449.0158846378326,max_steps:35|init_ik_fail:12|pos_err_exceeded:9|self_collision:6
920,0.7636970281600952,39.03125,0.609375,0.1049201563000679,0.05994541943073273,9.778429985046387,0.061612486839294434,0.15625,1465.2652506828308,max_steps:39|pos_err_exceeded:9|init_ik_fail:8|joint_limit:4
930,0.784490704536438,39.40625,0.59375,0.07740609347820282,0.04264632239937782,9.35042953491211,0.050585389137268066,0.015625,1481.4718699455261,max_steps:38|pos_err_exceeded:14|init_ik_fail:5|self_collision:4
940,0.7437219619750977,31.0625,0.671875,0.12267253547906876,0.11493054032325745,8.800433158874512,0.07112324237823486,0.1328125,1498.3233506679535,max_steps:43|init_ik_fail:12|pos_err_exceeded:6|joint_limit:2
950,0.7149590849876404,36.171875,0.578125,-0.09497290849685669,0.060679491609334946,9.027364730834961,0.06499075889587402,0.109375,1515.3995916843414,max_steps:37|pos_err_exceeded:11|init_ik_fail:10|joint_limit:4
960,0.7315518260002136,39.0,0.640625,0.08005654811859131,0.06653624773025513,8.997209548950195,0.09220361709594727,0.03125,1532.147325515747,max_steps:41|init_ik_fail:12|pos_err_exceeded:7|self_collision:3
970,0.6838400363922119,33.5,0.578125,-0.1312084197998047,0.09788642823696136,9.455495834350586,0.050812602043151855,0.015625,1548.1306855678558,max_steps:37|init_ik_fail:12|pos_err_exceeded:9|self_collision:6
980,0.7310597896575928,34.84375,0.59375,0.1879032850265503,0.10836786031723022,8.487663269042969,0.12378394603729248,0.203125,1564.0198352336884,max_steps:38|init_ik_fail:12|pos_err_exceeded:7|joint_limit:5
990,0.7931277751922607,39.234375,0.609375,-0.08263284713029861,0.03167571499943733,8.899673461914062,0.10914719104766846,0.234375,1580.4888360500336,max_steps:39|pos_err_exceeded:10|self_collision:7|joint_limit:5
1000,0.739190399646759,35.296875,0.578125,-0.007173244841396809,0.05323846638202667,8.621550559997559,0.05009716749191284,0.0859375,1597.1245551109314,max_steps:37|pos_err_exceeded:14|self_collision:6|init_ik_fail:5
