iter,buffer_size,mean_R,mean_raw_R,mean_len,mean_T,success_rate,q_loss,pi_loss,alpha,entropy,wall,reasons
1,2048,0.3498036563396454,0.36138568697074247,45.7734375,142.2421875,0.123046875,0.10887139290571213,-0.33029764890670776,0.04997001588344574,2.687560796737671,5.7507829666137695,pos_err_exceeded:549|joint_limit:287|max_steps:126|self_collision:59
10,11264,0.3018474578857422,0.31404473283504974,38.248046875,136.265625,0.1064453125,0.09635750204324722,-0.4514200687408447,0.049700845032930374,2.729607582092285,30.590789318084717,pos_err_exceeded:544|joint_limit:318|max_steps:109|self_collision:47
20,21504,0.3318910598754883,0.3459242652566847,44.404296875,140.015625,0.1552734375,0.09862013161182404,-0.4142281711101532,0.049403686076402664,2.6845321655273438,57.75642228126526,pos_err_exceeded:459|joint_limit:334|max_steps:159|self_collision:57
30,31744,0.2731819450855255,0.28661942921071054,36.5751953125,144.3984375,0.1123046875,0.1029960960149765,-0.46881264448165894,0.049107834696769714,2.712064504623413,85.34025812149048,pos_err_exceeded:525|joint_limit:282|max_steps:115|self_collision:98
40,41984,0.3390943109989166,0.35107672525391115,39.3798828125,130.9140625,0.140625,0.09770825505256653,-0.4754345417022705,0.048813529312610626,2.647007703781128,113.11081838607788,pos_err_exceeded:526|joint_limit:274|max_steps:144|self_collision:79
50,52224,0.32044920325279236,0.3334472536946624,42.568359375,144.484375,0.1259765625,0.10645970702171326,-0.4853522777557373,0.04852154850959778,2.619811534881592,140.64506673812866,pos_err_exceeded:508|joint_limit:317|max_steps:129|self_collision:64
60,62464,0.3452085852622986,0.35770859288057,45.2021484375,141.9921875,0.13671875,0.10190193355083466,-0.39309725165367126,0.04823165759444237,2.6972286701202393,167.4347279071808,pos_err_exceeded:501|joint_limit:320|max_steps:140|self_collision:62
70,72704,0.3052663207054138,0.3160378360028663,42.16796875,145.7734375,0.1220703125,0.09598477184772491,-0.4630224406719208,0.047942936420440674,2.6884355545043945,194.80212903022766,pos_err_exceeded:565|joint_limit:291|max_steps:125|self_collision:40
80,82944,0.3033662438392639,0.3168037310686549,41.0810546875,137.15625,0.1171875,0.08759415149688721,-0.4035866856575012,0.04765608161687851,2.5527806282043457,221.48106908798218,pos_err_exceeded:514|joint_limit:302|max_steps:120|self_collision:82
90,93184,0.3234701156616211,0.3351009991001097,44.306640625,144.6484375,0.0869140625,0.0979924350976944,-0.45424601435661316,0.047371357679367065,2.658449172973633,248.5206756591797,pos_err_exceeded:604|joint_limit:262|max_steps:89|self_collision:57
